First_name_created,Frequency
Nhlaluko,39
Nikitha,39
Reamohetswe,39
Selaelo,39
Sinako,39
Tamar,39
Thina,39
Tlangelani,39
Ubenathi,39
Veronique,39
Zemvelo,39
Zewande,39
Zodwa,39
Zonke,39
Zothile,39
Aasiyah,38
Boikgantso,38
Crystal,38
Kay-Lee,38
Kutlo,38
Laylah,38
Lemohang,38
Mbalientle,38
Milisuthando,38
Miyelani,38
Mmabatho,38
Nhluvuko,38
Niyole,38
Noluvuyo,38
Onkgopotse,38
Onolo,38
Remoabetswe,38
Saneliswa,38
Shudufhadzo,38
Simtholile,38
Suzan,38
Thuli,38
Tshimollo,38
Tumi,38
Vhutshilo,38
Vunwe,38
Wandisile,38
Afeziwe,37
Akuwe,37
Blake,37
Boago,37
Chioma,37
Hlamulo,37
Kwanda,37
Leia,37
Lilian,37
Lillian,37
Luhlelo,37
Lungiswa,37
Masabata,37
Matimu,37
Matlhatsi,37
Minothando,37
Nare,37
Nhlalenhle,37
Nhlelo,37
Nsimeko,37
Onwabile,37
Reamoleboga,37
Rito,37
Sinenjongo,37
Tamika,37
Watshilidzi,37
Zané,37
Zoé,37
Zukiswa,37
Anesu,36
Anga,36
Anke,36
Anomtha,36
Ashlin,36
Athini,36
Buang,36
Bungcwele,36
Cataleya,36
Goitsimang,36
Juané,36
Leandri,36
Lehakwe,36
Leticia,36
Lichume,36
Liminathi,36
Luphiwo,36
Makabongwe,36
Marcia,36
Marli,36
Micaela,36
Mpimo,36
Mukelo,36
Nasisipho,36
Nuha,36
Nuhaa,36
Okuhlekonke,36
Okwethu,36
Polite,36
Raesetja,36
Reolebogile,36
Retang,36
Robin,36
Roché,36
Saskia,36
Senathi,36
Singita,36
Success,36
Thulaganyo,36
Tlhalefang,36
Yanga,36
Adriana,35
Amara,35
Asma,35
Atarah,35
Avah,35
Buchule,35
Cebelihle,35
Ellen,35
Eyam,35
Goitseone,35
Hadassah,35
Hlumisa,35
Khloe,35
Kwenzokuhle,35
Lené,35
Limise,35
Lulutho,35
Luna,35
Masedi,35
Mickayla,35
Miracle,35
Mixo,35
Mmakoma,35
Mmapaseka,35
Munei,35
Muvhuya,35
Ngalava,35
Noluntu,35
Noluvo,35
Oluga,35
Omiyo,35
Othimna,35
Peace,35
Peloentle,35
Phawoluhle,35
Phiwe,35
Phumelela,35
Refemetswe,35
Ritshidze,35
Roxanne,35
Sbonokuhle,35
Shiluva,35
Simanye,35
Sinomhlobo,35
Stephanie,35
Tiyani,35
Tlotlisang,35
Uluthando,35
Vangama,35
Adelaide,34
Ameerah,34
Anastasia,34
Anokuhle,34
Awodwa,34
Axole,34
Fortune,34
Iphendule,34
Kenzie,34
Kgotsofalo,34
Laone,34
Liso,34
Liyanda,34
Lunam,34
Lundanele,34
Lwande,34
Modiehi,34
Muofhe,34
Murendwa,34
Nevaeh,34
Nkhaviso,34
Nonhlakaniph,34
Octavia,34
Onke,34
Ophola,34
Orearabile,34
Potego,34
Pride,34
Rosinah,34
Saarah,34
Sandiso,34
Sinesihle,34
Siphesinhle,34
Siphoesihle,34
Snikiwe,34
Thea,34
Tholoana,34
Tisetso,34
Tshanduko,34
Tshepo,34
Wandiswa,34
Xolisile,34
Alisha,33
Bahle,33
Balungile,33
Claudia,33
Feziwe,33
Holly,33
Ikhona,33
Jolene,33
Katherine,33
Khathutshelo,33
Khethukuthul,33
Kristen,33
Kulani,33
Kwetsimani,33
Lenay,33
Liqhamile,33
Lonene,33
Maddison,33
Makgabo,33
Malefu,33
Melanie,33
Memory,33
Michell,33
Mikhongelo,33
Moipone,33
Nakedi,33
Orateng,33
Paseka,33
Paulina,33
Pfunzo,33
Phawu,33
Pheletso,33
Remmogo,33
Shaylin,33
Silethokuhle,33
Simile,33
Sinhle,33
Skylah,33
Snesipho,33
Thabitha,33
Tlhohonolofa,33
Yenzeka,33
Yusra,33
Amirah,32
Amukela,32
Angeline,32
Aphakama,32
Asandile,32
Ayavuya,32
Cassandra,32
Dipolelo,32
Geraldine,32
Hlayisani,32
Hlelolwethu,32
Hulisani,32
Iyapha,32
Jemma,32
Jo-Ann,32
Katekile,32
Khuselwa,32
Kiarah,32
Lefa,32
Limile,32
Lithalethu,32
Luphiwe,32
Magdeline,32
Masechaba,32
Mavis,32
Micayla,32
Mmakwena,32
Ndalonhle,32
Ndingatshili,32
Ramadimetja,32
Ramasela,32
Rapelang,32
Resegofadits,32
Rilwele,32
Risana,32
Salusiwe,32
Semakaleng,32
Sibonokuhle,32
Simthande,32
Sinaye,32
Tania,32
Uthando,32
Yonelisa,32
Ziah,32
Akabongwe,31
Alana,31
Almaaz,31
Alonde,31
Amira,31
Amkelwe,31
Amlonde,31
Anomsa,31
Aphumelele,31
Audrey,31
Belinda,31
Boitshepho,31
Carly,31
Charné,31
Emilia,31
Endinakho,31
Hakhakhi,31
Hlonela,31
Kamvalethu,31
Keneuwe,31
Kgonego,31
Khodani,31
Leungo,31
Lihlithemba,31
Lisekho,31
Lumé,31
Matshepo,31
Milokuhle,31
Muhle,31
Musawenkosi,31
N'wayitelo,31
Ndabenhle,31
Nhlulelo,31
Nicola,31
Orapeleng,31
Sphindile,31
Tsentle,31
Washu,31
Xivumbeko,31
Yamkelwa,31
Yvonne,31
Analo,30
Bonisiwe,30
Choene,30
Delight,30
Dzunisani,30
Elsie,30
Emuhle,30
Francinah,30
Hlaluminathi,30
Humaira,30
Ibongwe,30
Ingiphile,30
Isithandile,30
Janelle,30
Karishma,30
Karla,30
Kendra,30
Khanide,30
Khaviso,30
Khuliso,30
Laura,30
Luvano,30
Maletsatsi,30
Masungulo,30
Matsie,30
Meluthando,30
Mkateko,30
Mkhenso,30
Nancy,30
Nathi,30
Ndodzo,30
Ngcali,30
Nomkhosi,30
Pfano,30
Regina,30
Sesihle,30
Siyabulela,30
Sonia,30
Takatso,30
Tatiana,30
Thandolethu,30
Valentine,30
Vukahle,30
Wenziweyinko,30
Yenziwe,30
Yinhla,30
Zozibini,30
Akhokuhle,29
Alayna,29
Aleena,29
Amukele,29
Asikelelwe,29
Avenathi,29
Avuya,29
Boingotlo,29
Bonakele,29
Cameron,29
Celiwe,29
Chanelle,29
Chuene,29
Cornelia,29
Diana,29
Disebo,29
Dzuvha,29
Endinalo,29
Evah,29
Eyona,29
Jody,29
Kagisano,29
Kamano,29
Khadija,29
Khensane,29
Kira,29
Kukhanya,29
Kuvonakala,29
Limpho,29
Linhle,29
Lorraine,29
Mantwa,29
Mmathabo,29
Mulanga,29
Nkoka,29
Nomalanga,29
Nomvuyo,29
Nosiphiwo,29
Oaratwa,29
Paisley,29
Phethego,29
Phiwayinkosi,29
Primrose,29
Raven,29
Roana,29
Rudzani,29
Sbonga,29
Simvuyele,29
Siyavuya,29
Sphesinhle,29
Susan,29
Swazi,29
Tatenda,29
Tiego,29
Tokollo,29
Tondani,29
Tsheamo,29
Tshidi,29
Wandisa,29
Zenani,29
Zenathi,29
Ziningi,29
Addison,28
Alison,28
Amoray,28
Ariya,28
Asimanye,28
Bono,28
Bopaki,28
Bothlale,28
Botlhokwa,28
Dinah,28
Fathima,28
Fatimah,28
Gabriela,28
Hayleigh,28
Hlalefo,28
Hlulelo,28
Inge,28
Jacqueline,28
Janine,28
Kgantsho,28
Lethuxolo,28
Liqhawe,28
London,28
Lungako,28
Makhosazana,28
Milah,28
Minienhle,28
Mitchell,28
Mosetsanagap,28
Mphonyana,28
Ndaloenhle,28
Ndumiso,28
Netshedzo,28
Nhlalwenhle,28
Nokubongwa,28
Nosbusiso,28
Obakhe,28
Phila,28
Qhawe,28
Raylene,28
Remoamogetse,28
Retshegofets,28
Rifumo,28
Rochelle,28
Saige,28
Salizwa,28
Sambulo,28
Seithati,28
Sinelethu,28
Sinobomi,28
Siphephile,28
Siyamuthanda,28
Slindelo,28
Thalia,28
Thenjiwe,28
Thulile,28
Tumisang,28
Umphile,28
Vuyisile,28
Wenzokuhle,28
Yongama,28
Aaisha,27
Abby,27
Adele,27
Akhanye,27
Akhanyile,27
Alude,27
Ammaarah,27
Amthandile,27
Andisa,27
Ashlyn,27
Athena,27
Bokamosho,27
Caylin,27
Chandré,27
Chanel,27
Francina,27
Helen,27
Helena,27
Hlalume,27
Inakho,27
Jayda,27
Jaydine,27
Kaira,27
Keabetsoe,27
Keamohetse,27
Licebo,27
Linako,27
Louisa,27
Luncumo,27
Lyla,27
Mahle,27
Mapitsi,27
Mihla,27
Minkhenso,27
Minqweno,27
Nolitha,27
Ntsetselelo,27
Odwa,27
Oreneilwe,27
Phomello,27
Phumeza,27
Remotshepile,27
Rilinde,27
Sage,27
Samkele,27
Sesam,27
Sethu,27
Shanice,27
Simosihle,27
Sinenjabulo,27
Skhulile,27
Snovuyo,27
Sthokozile,27
Suné,27
Thandolwami,27
Uyazi,27
Uzwothe,27
Vukheta,27
Vutlharhi,27
Whitney,27
Yusrah,27
Zimasa,27
Zimbili,27
Acwengile,26
Aliziwe,26
Amamkele,26
Anda,26
Anqobile,26
Athobe,26
Ayla,26
Banoyolo,26
Boinelo,26
Chiamaka,26
Cindy,26
Devine,26
Dziphathutsh,26
Elelwani,26
Ester,26
Florah,26
Fulufhelo,26
Funanani,26
Gcina,26
Hlayiseko,26
Hlurile,26
Imbo,26
Jay-Lee,26
Jenay,26
Jenna,26
Justine,26
Kanego,26
Kano,26
Kgatliso,26
Kgetho,26
Khutþo,26
Lameez,26
Lisenathi,26
Luané,26
Lutho,26
Luyolo,26
Maggie,26
Makaziwe,26
Mfanelo,26
Minke,26
Motlalepula,26
Nala,26
Nia,26
Nkosikhona,26
Nontuthuko,26
Nteboheng,26
Ntethelelo,26
Onalo,26
Oteng,26
Othandiwe,26
Pauline,26
Phodzo,26
Priya,26
Quinn,26
Reaobaka,26
Regaogetswe,26
René,26
Ritonde,26
Rixile,26
Royalty,26
Ryleigh,26
S'bahle,26
Sabusiswa,26
Sandisile,26
Sebongile,26
Sikhanyiso,26
Smamukele,26
Sphile,26
Sthandile,26
Thakgalang,26
Thandazo,26
Theresa,26
Thuso,26
Tyra,26
Waratwa,26
Witness,26
Yonakha,26
Zethembe,26
Ziané,26
Zosuliwe,26
Zusakhe,26
Aarya,25
Aimee,25
Amarachi,25
Amokelani,25
Amokuhle,25
Anethemba,25
Aphilile,25
Asakhanya,25
Asalinto,25
Asthandile,25
Axola,25
Azomila,25
Bethany,25
Buncwane,25
Elena,25
Elisha,25
Elzaan,25
Enough,25
Goitsemodimo,25
Husna,25
Isemihle,25
Karen,25
Khanyiswa,25
Kirsten,25
Kwanga,25
Lihlumile,25
Lilo,25
Mahlohonolo,25
Mamoloko,25
Masentle,25
Matilda,25
Mawenzokuhle,25
Mogomotsi,25
Muano,25
Mudodzwa,25
Nandile,25
Ngcebo,25
Nhloso,25
Nikilitha,25
Nkele,25
Nondalo,25
Nsindiso,25
Othaluve,25
Othawe,25
Owame,25
Paulinah,25
Phathokuhle,25
Qiniso,25
Roseline,25
Sange,25
Saselihle,25
Sfundo,25
Shalati,25
Shirley,25
Simehlule,25
Sindi,25
Sinikeziwe,25
Sivuyisiwe,25
Sobahle,25
Sthelo,25
Talitha,25
Thandile,25
Thatoyaone,25
Theresho,25
Thoko,25
Tiyana,25
Vuthlari,25
Wavhuthu,25
Zakithi,25
Zipho,25
Akhubuhle,24
Alina,24
Anje,24
Anoxolo,24
Anya,24
Aphendule,24
Ashlynn,24
Asivikele,24
Asonge,24
Awakhe,24
Boikokobetso,24
Bongiswa,24
Buhlebemvelo,24
Bunhle,24
Camilla,24
Caylee,24
Chisom,24
Dorcus,24
Elaine,24
Esinalo,24
Felicity,24
Genesis,24
Hlalanathi,24
Hlobisile,24
Hlohonolofat,24
Imkhitha,24
Kaelo,24
Kairo,24
Keolebogile,24
Kgauhelo,24
Khanimamba,24
Kobamelo,24
Laila,24
Lehumo,24
Lethukukhany,24
Lihlume,24
Likho,24
Lithabo,24
Liyathandwa,24
Lukho,24
Manoko,24
Merriam,24
Mofenyi,24
Moshibudi,24
Nathasha,24
Ncebakazi,24
Ngula,24
Nkanyiso,24
Nomandla,24
Nonceba,24
Nonhlanzeko,24
Ntanganedzen,24
Ominathi,24
Otlile,24
Pelonomi,24
Phamela,24
Raquel,24
Rebabaletswe,24
Rejoice,24
Remofiloe,24
Reoratile,24
Safiyyah,24
Sasha,24
Sinekamva,24
Siyethaba,24
Solulele,24
Tina,24
Tiyiselani,24
Tsakelo,24
Tsepiso,24
Tshedimoso,24
Tsholanang,24
Tumiso,24
Unamandla,24
Veliswa,24
Zaria,24
Zaynab,24
Zenazi,24
Afezeka,23
Aleah,23
Amkelisiwe,23
Amonge,23
Angelica,23
Avile,23
Ayema,23
Azasakhe,23
Bibi,23
Brenda,23
Cebisile,23
Deborah,23
Dolly,23
Elami,23
Enathi,23
Eneto,23
Esenkosi,23
Georgina,23
Gontle,23
Gudani,23
Heidi,23
Ikho,23
Iman,23
Inomusa,23
Isra,23
Ivenathi,23
Janet,23
Kuhlesbonge,23
Kutullo,23
Kwenzeka,23
Leandré,23
Ledile,23
Lesiba,23
Lianke,23
Lika,23
Likum,23
Liyahluma,23
Lusakhanya,23
Marry,23
Maserame,23
Mashego,23
Matsatsi,23
Mayenzeke,23
Mellisa,23
Mianique,23
Mmatlala,23
Mokete,23
Nangamso,23
Naveto,23
Ndzima,23
Nicolene,23
Nkosimphile,23
Nosiphiwe,23
Ntlantla,23
Ntoto,23
Olga,23
Olwemihla,23
Oresiametse,23
Othabetswe,23
Peaceful,23
Prisca,23
Rebekah,23
Rita,23
Samara,23
Shongile,23
Sihlelelwe,23
Sikhulile,23
Simesihle,23
Siviwe,23
Sizolwethu,23
Sizophila,23
Smamkele,23
Tasneem,23
Tholwana,23
Tia,23
Vonani,23
Vuyo,23
Wanele,23
Yolokazi,23
Zamaswazi,23
Zesipho,23
Zine,23
Zizile,23
Akho,22
Amogelo,22
Ampfarisaho,22
Amé,22
Angie,22
Ashante,22
Asomeleze,22
Ayonanga,22
Bahumi,22
Boemo,22
Bulela,22
Cayleigh,22
Daisy,22
Eyami,22
Frances,22
Iphendulwe,22
Janique,22
Jaylene,22
Kefuwe,22
Kemelo,22
Kezia,22
Kgontse,22
Khauhelo,22
Kholiwe,22
Khomotjo,22
Kiera,22
Knowledge,22
Lelentle,22
Lereko,22
Likhanyise,22
Liphelo,22
Lisedi,22
Liyakha,22
Lunako,22
Luphelele,22
Makhosazane,22
Malaika,22
Marang,22
Masesi,22
Maxine,22
Mckayla,22
Mekayla,22
Mmanare,22
Mmanoko,22
Mokgaetsi,22
Motlalepule,22
Mvelwenhle,22
Natacia,22
Ngimphiwe,22
Nhlayiso,22
Noncedo,22
Nonofo,22
Nova,22
Nsaseko,22
Nteboheleng,22
Nusaybah,22
Oletilwe,22
Onalerena,22
Onelihle,22
Onndwela,22
Palisa,22
Phiwenhle,22
Phuluso,22
Phumelelo,22
Potlako,22
Priority,22
Prosper,22
Qhamani,22
Qhamokuhle,22
Reeva,22
Ria,22
Sameeha,22
Sebenzile,22
Selinah,22
Sesi,22
Shantell,22
Sinah,22
Sithokozile,22
Sthokomele,22
Taylin,22
Tendai,22
Thikhedzo,22
Thuliswa,22
Tþhegofatþo,22
Ukho,22
Unothando,22
Xihluke,22
Xikongomelo,22
Yanela,22
Zahrah,22
Zariah,22
Zime,22
Zimile,22
Ziphozonke,22
Zizibele,22
Advice,21
Agreement,21
Akuye,21
Alaina,21
Alia,21
Aliya,21
Anthea,21
Aphiwokuhle,21
Armani,21
Asiphesona,21
Azaliah,21
Baleseng,21
Bernice,21
Blessed,21
Bongi,21
Bronwyn,21
Carlin,21
Chané,21
Charlize,21
Charmain,21
Christelle,21
Diané,21
Dyondzo,21
Esinaso,21
Esmé,21
Ethandwa,21
Faatimah,21
Genevieve,21
Hayden,21
Hlamalani,21
Hlonipho,21
Imvano,21
Irene,21
Iris,21
Khadijah,21
Khwatsi,21
Lakhanya,21
Lettie,21
Luxolo,21
Mangaliso,21
Matodzi,21
Milané,21
Misha,21
Mnqobi,21
Mulisa,21
Nika,21
Nizenande,21
Noa,21
Nomalungelo,21
Nosimilo,21
Ntombizanele,21
Obakeng,21
Olwenkosi,21
Orilwela,21
Othembela,21
Petronella,21
Phodiso,21
Pleasure,21
Rebabedi,21
Rebantle,21
Reshoketswe,21
Retshedisits,21
Rixongile,21
Ronel,21
Sandile,21
Saneliso,21
Sheron,21
Sibanhle,21
Silondiwe,21
Sinobom,21
Sinobuhle,21
Sinomtha,21
Slondile,21
Smukelo,21
Sonele,21
Thembisa,21
Vania,21
Virginia,21
Vision,21
Xikombiso,21
Yamkelo,21
Yazini,21
Zaylee,21
Zenokuhle,21
Zwotea,21
Akhile,20
Akhuthando,20
Akira,20
Alex,20
Alikho,20
Alime,20
Alissa,20
Alubone,20
Amelokuhle,20
Amo,20
Amogetswe,20
Amoné,20
Amélie,20
Angalakha,20
Aphindile,20
Asia,20
Atang,20
Athanathi,20
Avene,20
Ayole,20
Azalondwe,20
Boledi,20
Clarissa,20
Dakota,20
Dorah,20
Elimiyo,20
Ellie,20
Given,20
Haley,20
Hlomla,20
Hluvuko,20
Ilhaam,20
Jada,20
Janika,20
Jenique,20
Juliette,20
Kamogetswe,20
Kamokgelo,20
Keaotshepa,20
Khalipha,20
Khenso,20
Khothatso,20
Kimberley,20
Krishna,20
Lethukuhle,20
Lime,20
Limokuhle,20
Liya,20
Lunele,20
Lunjalo,20
Makgwale,20
Masande,20
Meagan,20
Minkateko,20
Mmatapa,20
Mpumi,20
Ndimphiwe,20
Ngcwalisa,20
Nomvuselelo,20
Nonhlahla,20
Nontlantla,20
Ntsika,20
Onakho,20
Onjengaye,20
Ontonda,20
Oreagile,20
Othando,20
Otshepegile,20
Qiqa,20
Reabilwe,20
Reese,20
Remoikantse,20
Resolofetse,20
Rihanna,20
Roanda,20
Rosemary,20
Salvation,20
Segopotso,20
Shandré,20
Shreya,20
Sikelela,20
Simthembile,20
Siphesande,20
Sivuyile,20
Siyonela,20
Sonto,20
Sphilile,20
Sphiwesihle,20
Stacey,20
Tahlia,20
Tanya,20
Tlholohelo,20
Tokologo,20
Tshephiso,20
Vangile,20
Viola,20
Vumbhoni,20
Yaneliswa,20
Zamantungwa,20
Zaylin,20
Zelwande,20
Zilungile,20
Zoliswa,20
Adeline,19
Adunyiswe,19
Akholiwe,19
Alatha,19
Aluvuyo,19
Amaarah,19
Amalia,19
Amor,19
Aneeqah,19
Aneziwe,19
Anezwa,19
Annika,19
Ayolile,19
Batlile,19
Boikago,19
Bonokuhle,19
Cairo,19
Celia,19
Chelsey,19
Chumani,19
Demi,19
Dibuseng,19
Dithapelo,19
Ditiro,19
Edith,19
Elri,19
Flora,19
Gopolang,19
Happyness,19
Ipfi,19
Isange,19
Ivana,19
Jayden,19
Keagile,19
Kgahlego,19
Kgotsofalang,19
Khayelihle,19
Konanani,19
Kurisani,19
Kuyenzeka,19
Kwakho,19
Kwazi,19
Kyrah,19
Lee-Shay,19
Leja,19
Liah,19
Lisekhona,19
Liveni,19
Lubambo,19
Luca,19
Lulibo,19
Lusizo,19
Lwandisa,19
Malefa,19
Mankwana,19
Maphefo,19
Mary-Jane,19
Masibonge,19
Maureen,19
Mbhoni,19
Melita,19
Melokunhle,19
Micheala,19
Mikah,19
Minehle,19
Mirriam,19
Miso,19
Mmatshepo,19
Morategi,19
Morongwe,19
Mpathwenhle,19
Naho,19
Nonsindiso,19
Norah,19
Ntandokayise,19
Ntebaleng,19
Nthatile,19
Nthatisi,19
Ntombifikile,19
Ntsakisi,19
Oarabetse,19
Olubanzi,19
Othave,19
Petunia,19
Qaqamba,19
Reaotshepa,19
Remotlotlo,19
Rendzo,19
Rinoko,19
Rolene,19
Rutendo,19
Sebolelo,19
Serena,19
Shamiso,19
Sheila,19
Sibabaliwe,19
Sibekezelo,19
Simone,19
Sinelihle,19
Skhanyiso,19
Snenjabulo,19
Solofelang,19
Sphephelo,19
Sthembele,19
Sumaya,19
Temogo,19
Thelma,19
Tlamelo,19
Tlhologelo,19
Tricia,19
Tshedimosets,19
Usisipho,19
Wamkelwe,19
Yamukelwa,19
Yondela,19
Zamile,19
Zasembo,19
Zea,19
Zuri,19
Agape,18
Akwandokuhle,18
Aletta,18
Aluta,18
Amarah,18
Amia,18
Ana,18
Anaya,18
Andisile,18
Annie,18
Athembele,18
Avokuhle,18
Axolile,18
Azole,18
Basani,18
Boikobo,18
Bongumusa,18
Bonisile,18
Camille,18
Celeste,18
Celimpilo,18
Claudine,18
Deonay,18
Desire,18
Elné,18
Emely,18
Giuliana,18
Hlawuleko,18
Ingrid,18
Iqrah,18
Iyanda,18
Izabella,18
Jesse,18
Jocelyn,18
Jodene,18
Jordyn,18
Kagisho,18
Karolo,18
Katie,18
Keatlaretse,18
Kelello,18
Kgatlhiso,18
Khalalelo,18
Khaya,18
Khayalethu,18
Koketjo,18
Kourtney,18
Langalethu,18
Lena,18
Likhanyile,18
Lisbeth,18
Lisolam,18
Lumnandi,18
Lwandlekazi,18
Lwando,18
Mahlori,18
Malehu,18
Mampho,18
Matete,18
Matlakala,18
Meekah,18
Milana,18
Misoyethu,18
Moeketsi,18
Molly,18
Monalisa,18
Mpolokeng,18
Munangiwa,18
Mvelenhle,18
Neha,18
Nhlamolo,18
Nicky,18
Nkhenso,18
Nobuntu,18
Nokuhle,18
Nokuzola,18
Nomagugu,18
Nomaswazi,18
Ntatiso,18
Ntombizonke,18
Ntshaho,18
Olwethuthand,18
Onesipho,18
Oreokame,18
Osiame,18
Phethile,18
Philokuhle,18
Phindokuhle,18
Poseletso,18
Raynique,18
Reabiloe,18
Rebaona,18
Retshepaone,18
Rileigh,18
Scarlet,18
Sedzani,18
Shanté,18
Sinenhlahla,18
Sinentle,18
Sinolwazi,18
Siphahle,18
Siphenathi,18
Siyakha,18
Siyasanga,18
Siyazingca,18
Slungile,18
Solwazi,18
Sweetness,18
Tasmiyah,18
Taymar,18
Tshwetso,18
Uapfa,18
Ukhona,18
Uyivile,18
Wame,18
Xihlamariso,18
Yikhokonke,18
Yiva,18
Zesande,18
Zimbini,18
Aakifah,17
Amange,17
Aminah,17
Amukelisiwe,17
Amukelokuhle,17
Anica,17
Anikwa,17
Antoinette,17
Aphinda,17
Asafika,17
Ashanté,17
Asiyolise,17
Ave,17
Aysha,17
Azazole,17
Azotha,17
Barbara,17
Bea,17
Bilqees,17
Boitelo,17
Buyisile,17
Buyiswa,17
Cebo,17
Chanique,17
Christolene,17
Clementine,17
Daniela,17
Daphney,17
Denise,17
Excellent,17
Gamelihle,17
Gaone,17
Gaopalelwe,17
Gavaza,17
Gcinizwi,17
Gcinokuhle,17
Hanaa,17
Hilda,17
Hluma,17
Inathinkosi,17
Izwile,17
Jehaan,17
Kaitlin,17
Kamo,17
Keaobaka,17
Kesaobaka,17
Khomotþo,17
Konkokuhle,17
Kristin,17
Kuhumelela,17
Kwahlelwa,17
Langa,17
Lelo,17
Lenique,17
Letshego,17
Linique,17
Lize,17
Lizeka,17
Lomso,17
Lorato,17
Luleko,17
Lunabile,17
Lwandiso,17
Machoene,17
Magdalena,17
Marie,17
Matlala,17
Matlou,17
Mbhalenhle,17
Mckenna,17
Mendy,17
Meriam,17
Miyah,17
Mmakgabo,17
Monthati,17
Moyagabo,17
Mukovhe,17
Muphulusi,17
Mya,17
Ndabezinhle,17
Nicolette,17
Nienke,17
Nomawethu,17
Nomhlekhabo,17
Nomnotho,17
Nontle,17
Nontuthuzelo,17
Nyasha,17
Oluchi,17
Omphiwe,17
Onkgomoditse,17
Onratile,17
Paris,17
Peo,17
Phelo,17
Rabelani,17
Rabia,17
Rahma,17
Ramaesela,17
Raydene,17
Reaoboka,17
Sambesiwe,17
Sbani,17
Scebile,17
Sharleen,17
Sibanisethu,17
Sikelelwa,17
Silungile,17
Sinempilo,17
Sinenkosi,17
Siphephelo,17
Sivuyise,17
Sonwabile,17
Talita,17
Tamlyn,17
Tessa,17
Thompho,17
Tianna,17
Tinotenda,17
Tlalane,17
Tlaleng,17
Tlhago,17
Tlotlang,17
Treasure,17
Tsaone,17
Tshogofatso,17
Tyler,17
Unabantu,17
Uzukhanye,17
Vhuhulu,17
Vulombe,17
Vumbiwa,17
Vun'we,17
Warabile,17
Welile,17
Wenzile,17
Winile,17
Yamukelani,17
Yara,17
Zandri,17
Zokuthula,17
Zyanda,17
Abonga,16
Admire,16
Amaya,16
Amkelekile,16
Anashe,16
Aneaho,16
Annabel,16
Anneline,16
Arefa,16
Asakundwi,16
Asamukele,16
Ashnay,16
Avelile,16
Awona,16
Ayongezwa,16
Azipheli,16
Aziza,16
Azonwabe,16
Azra,16
Bafedile,16
Banathi,16
Bandiswa,16
Beatrice,16
Beverly,16
Beyonce,16
Buyisiwe,16
Chesnay,16
Ditshegofats,16
Diya,16
Dorcas,16
Dunay,16
Esimphiwe,16
Esomusa,16
Esonasipho,16
Fanisa,16
Farren,16
Funeka,16
Gabisile,16
Gladness,16
Harmony,16
Hlalefang,16
Intando,16
Isenam,16
Jemima,16
Johané,16
Juanita,16
Katlo,16
Kay-Leigh,16
Kaydee,16
Keaorata,16
Kediemetse,16
Kelly-Ann,16
Keneiloe,16
Ketshepaone,16
Kgodisho,16
Khano,16
Khanyi,16
Khayakazi,16
Lahluma,16
Langutelani,16
Leonie,16
Libonge,16
Lihlumelo,16
Lira,16
Lizoma,16
Lukhanyiso,16
Lukholo,16
Luphelo,16
Luthandolwet,16
Luvolwethu,16
Maditaba,16
Mafusi,16
Maia,16
Maipato,16
Manelisi,16
Maseeha,16
Matamela,16
Meghan,16
Michaella,16
Minah,16
Modiegi,16
Motlatjo,16
Mukelani,16
Munzhedzi,16
Ndzhaka,16
Nhlangano,16
Nombuyiselo,16
Nthateng,16
Ntsoaki,16
Nuraan,16
Oarona,16
Obonolo,16
Ogiyonke,16
Okwenam,16
Phumlile,16
Ponatshego,16
Puno,16
Raesibe,16
Reaboka,16
Reanetsi,16
Relesego,16
Remember,16
Reratilwe,16
S'lindokuhle,16
Sabrina,16
Sade,16
Sana,16
Sbekezelo,16
Senate,16
Simangaliso,16
Sithenkosi,16
Sivenathi,16
Siyathokoza,16
Sky,16
Snelile,16
Somilangaye,16
Sonwabise,16
Sphethokuhle,16
Taaliah,16
Tamryn,16
Tankiso,16
Tirelo,16
Tshego,16
Tshegofatjo,16
Tshidiso,16
Undiphile,16
Valerie,16
Vannesa,16
Vinolia,16
Vivian,16
Viwe,16
Yoanda,16
Zamambo,16
Zion,16
Zobuhle,16
Zwanga,16
Adrianna,15
Alinamda,15
Amilile,15
Amokelane,15
Amokgelang,15
Amyolise,15
Anakho,15
Anisa,15
Anokhanyo,15
Antonique,15
Antswiso,15
Anza,15
April,15
Ariyana,15
Asephelele,15
Asiziphanga,15
Avuziwe,15
Ayahluma,15
Ayakhanya,15
Ayibongwe,15
Azraa,15
Boitshwaro,15
Casandra,15
Chante,15
Charlie,15
Chipo,15
Christi,15
Culolethu,15
Deoné,15
Diphetogo,15
Dudu,15
Elana,15
Elizma,15
Elle,15
Emelia,15
Evile,15
Eza,15
Faith-Lynn,15
Faithlynn,15
Fentse,15
Girly,15
Glory,15
Gofaona,15
Hlumela,15
Hopolang,15
Iphemna,15
Jazmin,15
Jeanette,15
Jessie,15
Kari,15
Kateko,15
Katiso,15
Kazimla,15
Kedifentse,15
Kenya,15
Khadeejah,15
Khahliso,15
Khazimula,15
Khloé,15
Kholosa,15
Khulasande,15
Khutsiso,15
Koketþo,15
Kungawe,15
Langavi,15
Layola,15
Lee-Anne,15
Lelomo,15
Lihlombe,15
Likhwezi,15
Linokuhle,15
Liqhayiya,15
Livia,15
Lizelle,15
Lola,15
Luchwayito,15
Luné,15
Lusapho,15
Lwanda,15
Mabore,15
Malikah,15
